137.01,
136.72,
136.89,
136.88,
136.77,
136.93,
136.82,
136.89,
136.81,
136.84,
136.88,
136.85,
136.8,
136.85,
136.86,
136.86,
136.74,
136.94,
136.8,
136.93,
136.7,
136.99,
136.87,
136.94,
136.77,
136.9,
136.79,
136.92,
136.78,
136.88,
136.77,
136.96,
136.74,
136.96,
136.82,
136.97,
136.73,
136.95,
136.73,
137,
136.73,
136.96,
136.82,
136.92,
136.74,
136.94,
136.79,
136.93,
136.79,
136.88,
136.83,
136.89,
136.74,
136.91,
136.73,
136.98,
136.75,
136.9,
136.78,
137,
136.74,
136.95,
136.77,
136.95,
136.74,
136.96,
136.85,
136.85,
136.77,
136.91,
136.81,
136.94,
136.73,
136.95,
136.82,
136.91,
136.75,
136.92,
136.84,
136.88,
136.75,
136.91,
136.92,
136.83,
136.71,
136.94,
136.79,
136.94,
136.71,
136.95,
136.81,
136.91,
136.78,
136.91,
136.83,
136.93,
136.68,
137,
136.84,
136.93,
136.74,
136.9,
136.83,
136.94,
136.65,
137.02,
136.74,
137.03,
136.77,
136.92,
136.81,
136.92,
136.7,
136.96,
136.74,
136.96,
136.73,
136.94,
136.77,
136.99,
136.73,
136.93,
136.74,
136.96,
136.69,
136.98,
136.76,
136.94,
136.73,
136.93,
136.72,
137,
136.69,
136.99,
136.81,
136.91,
136.71,
136.95,
136.78,
136.92,
136.79,
136.95,
136.88,
136.88,
136.79,
136.98,
136.91,
136.93,
136.83,
136.93,
136.93,
136.92,
136.83,
136.95,
136.86,
136.97,
136.78,
136.99,
136.85,
136.97,
136.7,
137.02,
136.8,
137,
136.74,
136.97,
136.73,
137.07,
136.76,
136.96,
136.87,
136.88,
136.79,
136.9,
136.89,
136.84,
136.79,
136.88,
136.84,
136.98,
136.78,
136.9,
136.83,
136.93,
136.71,
136.95,
136.81,
136.97,
136.73,
136.94,
136.81,
136.96,
136.79,
136.88,
136.84,
136.95,
136.76,
136.93,
136.83,
136.89,
136.78,
136.86,
136.76,
136.99,
136.83,
136.86,
136.85,
136.88,
136.83,
136.88,
136.86,
136.9,
136.79,
136.87,
136.84,
136.98,
136.76,
136.93,
136.77,
136.98,
136.68,
137.03,
136.74,
137,
136.76,
136.9,
136.81,
136.97,
136.75,
136.94,
136.76,
137.04,
136.65,
137.01,
136.78,
136.95,
136.77,
136.92,
136.83,
136.97,
136.74,
136.92,
136.81,
136.9,
136.72,
136.97,
136.82,
136.95,
136.71,
136.99,
136.8,
136.95,
136.8,
136.94,
136.85,
136.93,
136.72,
137.01,
136.77,
136.97,
136.73,
136.95,
136.85,
136.93,
136.8,
136.92,
136.83,
136.93,
136.74,
136.95,
136.82,
136.93,
136.82,
136.91,
136.78,
136.97,
136.82,
136.86,
136.9,
136.88,
136.79,
136.91,
136.89,
136.92,
136.79,
136.92,
136.9,
136.89,
136.74,
136.93,
136.86,
136.92,
136.71,
136.95,
136.83,
136.93,
136.78,
136.97,
136.83,
136.98,
136.64,
137.04,
136.78,
136.97,
136.77,
136.9,
136.89,
136.79,
136.88,
136.83,
136.89,
136.84,
136.78,
136.86,
136.96,
136.74,
136.88,
136.8,
136.9,
136.83,
136.8,
136.88,
136.87,
136.88,
136.8,
136.86,
136.85,
136.88,
136.83,
136.89,
136.91,
136.82,
136.64,
137.09,
136.65,
137.07,
136.91,
136.96,
136.98,
136.8,
136.94,
136.85,
136.95,
136.84,
136.94,
136.84,
136.91,
136.87,
136.97,
136.85,
136.91,
136.86,
136.88,
136.93,
136.87,
136.91,
136.97,
136.84,
136.91,
136.91,
136.9,
136.94,
136.95,
136.87,
136.94,
136.91,
136.91,
136.92,
136.81,
137.06,
136.86,
136.98,
136.91,
136.96,
136.86,
136.96,
136.98,
136.88,
136.91,
136.93,
137.01,
136.84,
136.91,
136.91,
136.96,
136.91,
137.02,
136.84,
136.99,
136.92,
136.9,
136.94,
136.97,
136.92,
136.89,
136.91,
136.87,
137,
136.87,
136.92,
136.87,
136.96,
136.95,
136.92,
136.95,
136.91,
136.85,
137.01,
137,
136.9,
136.89,
136.9,
136.93,
137.02,
136.89,
136.96,
137.03,
136.91,
136.91,
136.95,
136.88,
137.02,
136.93,
136.92,
136.98,
136.96,
136.91,
136.91,
136.91,
136.98,
136.88,
136.94,
136.97,
136.98,
136.94,
136.89,
136.89,
137.01,
136.86,
136.97,
136.98,
136.92,
136.97,
136.97,
136.93,
136.96,
136.86,
136.98,
136.9,
137,
136.88,
136.98,
136.97,
136.91,
136.94,
136.93,
136.99,
136.89,
136.94,
136.92,
137.05,
136.91,
136.89,
136.94,
136.93,
137,
136.91,
136.99,
136.98,
136.98,
136.93,
136.89,
136.88,
137.03,
136.85,
137.01,
136.92,
137.01,
136.67,
137.19,
136.93,
136.92,
136.89,
136.94,
136.85,
136.94,
136.9,
136.95,
136.88,
136.95,
136.88,
136.95,
136.85,
136.95,
136.87,
136.94,
136.92,
136.9,
136.85,
136.95,
136.94,
136.87,
136.86,
136.97,
136.64,
137.15,
136.92,
136.96,
136.88,
136.95,
136.93,
136.93,
136.87,
136.93,
136.95,
136.9,
136.83,
136.96,
136.87,
136.97,
136.82,
136.97,
136.92,
136.97,
136.86,
136.88,
136.95,
136.88,
136.84,
136.97,
136.85,
136.99,
136.85,
136.95,
136.93,
136.93,
136.82,
136.97,
136.94,
136.91,
136.86,
136.94,
136.84,
137,
136.89,
136.95,
136.99,
136.9,
136.88,
136.93,
136.91,
136.94,
136.85,
136.93,
136.97,
136.88,
136.9,
136.92,
136.9,
136.98,
136.75,
137.01,
136.82,
137.03,
136.88,
136.94,
136.89,
136.95,
136.86,
136.95,
136.91,
136.91,
136.82,
137,
136.85,
137.01,
136.78,
137,
136.86,
136.96,
136.84,
137,
136.9,
136.98,
136.8,
137,
136.84,
137.01,
136.82,
136.95,
136.84,
137,
136.87,
136.92,
136.9,
136.9,
136.81,
136.97,
136.79,
137.07,
136.82,
136.94,
136.96,
136.89,
136.86,
136.95,
136.94,
136.96,
136.78,
136.97,
136.88,
136.94,
136.81,
136.97,
136.9,
136.98,
136.96,
136.89,
136.95,
136.95,
136.9,
136.9,
136.99,
136.89,
136.78,
136.99,
136.96,
136.89,
136.89,
136.93,
136.72,
137.18,
136.86,
136.93,
136.81,
137.03,
136.78,
137.01,
136.84,
136.99,
136.83,
136.98,
136.91,
136.97,
136.86,
136.96,
136.84,
137,
136.83,
137,
136.76,
137.05,
136.85,
136.95,
136.8,
137.06,
136.81,
137,
136.79,
137,
136.84,
136.96,
136.8,
137.05,
136.82,
137.01,
136.93,
136.96,
136.78,
137.02,
136.85,
136.96,
136.88,
136.93,
136.91,
137.01,
136.81,
137,
136.86,
136.98,
136.79,
137.04,
136.68,
137.13,
136.8,
137,
136.8,
137.08,
136.85,
137.01,
